id,name,types,abilities,sprite_url,hp,attack,defense,special-attack,special-defense,speed,special_category,has_mega,mega_name,mega_sprite_url,mega_types,mega_abilities,mega_hp,mega_attack,mega_defense,mega_special-attack,mega_special-defense,mega_speed,has_mega_2,mega_2_name,mega_2_sprite_url,mega_2_types,mega_2_abilities,mega_2_hp,mega_2_attack,mega_2_defense,mega_2_special-attack,mega_2_special-defense,mega_2_speed
379,registeel,steel,"clear-body,light-metal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/379.png,80,75,150,75,150,50,Sub-Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
380,latias,"dragon,psychic",levitate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/380.png,80,80,90,110,130,110,Sub-Legendary,TRUE,latias-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10062.png,"dragon,psychic",levitate,80,100,120,140,150,110,FALSE,,,,,,,,,,
381,latios,"dragon,psychic",levitate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/381.png,80,90,80,130,110,110,Sub-Legendary,TRUE,latios-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10063.png,"dragon,psychic",levitate,80,130,100,160,120,110,FALSE,,,,,,,,,,
382,kyogre,water,drizzle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/382.png,100,100,90,150,140,90,Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
383,groudon,ground,drought,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/383.png,100,150,140,100,90,90,Legendary,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
384,rayquaza,"dragon,flying",air-lock,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/384.png,105,150,90,150,90,95,Legendary,TRUE,rayquaza-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10079.png,"dragon,flying",delta-stream,105,180,100,180,100,115,FALSE,,,,,,,,,,
385,jirachi,"steel,psychic",serene-grace,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/385.png,100,100,100,100,100,100,Mythical,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
386,deoxys-normal,psychic,pressure,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/386.png,50,150,50,150,50,150,Mythical,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
387,turtwig,grass,"overgrow,shell-armor",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/387.png,55,68,64,45,55,31,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
388,grotle,grass,"overgrow,shell-armor",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/388.png,75,89,85,55,65,36,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
389,torterra,"grass,ground","overgrow,shell-armor",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/389.png,95,109,105,75,85,56,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
390,chimchar,fire,"blaze,iron-fist",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/390.png,44,58,44,58,44,61,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
391,monferno,"fire,fighting","blaze,iron-fist",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/391.png,64,78,52,78,52,81,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
392,infernape,"fire,fighting","blaze,iron-fist",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/392.png,76,104,71,104,71,108,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
393,piplup,water,"torrent,competitive",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/393.png,53,51,53,61,56,40,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
394,prinplup,water,"torrent,competitive",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/394.png,64,66,68,81,76,50,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
395,empoleon,"water,steel","torrent,competitive",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/395.png,84,86,88,111,101,60,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
396,starly,"normal,flying","keen-eye,reckless",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/396.png,40,55,30,30,30,60,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
397,staravia,"normal,flying","intimidate,reckless",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/397.png,55,75,50,40,40,80,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
398,staraptor,"normal,flying","intimidate,reckless",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/398.png,85,120,70,50,60,100,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
399,bidoof,normal,"simple,unaware,moody",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/399.png,59,45,40,35,40,31,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
400,bibarel,"normal,water","simple,unaware,moody",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/400.png,79,85,60,55,60,71,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
401,kricketot,bug,"shed-skin,run-away",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/401.png,37,25,41,25,41,25,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
402,kricketune,bug,"swarm,technician",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/402.png,77,85,51,55,51,65,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
403,shinx,electric,"rivalry,intimidate,guts",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/403.png,45,65,34,40,34,45,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
404,luxio,electric,"rivalry,intimidate,guts",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/404.png,60,85,49,60,49,60,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
405,luxray,electric,"rivalry,intimidate,guts",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/405.png,80,120,79,95,79,70,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
406,budew,"grass,poison","natural-cure,poison-point,leaf-guard",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/406.png,40,30,35,50,70,55,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
407,roserade,"grass,poison","natural-cure,poison-point,technician",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/407.png,60,70,65,125,105,90,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
408,cranidos,rock,"mold-breaker,sheer-force",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/408.png,67,125,40,30,30,58,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
409,rampardos,rock,"mold-breaker,sheer-force",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/409.png,97,165,60,65,50,58,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
410,shieldon,"rock,steel","sturdy,soundproof",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/410.png,30,42,118,42,88,30,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
411,bastiodon,"rock,steel","sturdy,soundproof",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/411.png,60,52,168,47,138,30,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
412,burmy,bug,"shed-skin,overcoat",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/412.png,40,29,45,29,45,36,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
413,wormadam-plant,"bug,grass","anticipation,overcoat",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/413.png,60,59,85,79,105,36,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
414,mothim,"bug,flying","swarm,tinted-lens",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/414.png,70,94,50,94,50,66,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
415,combee,"bug,flying","honey-gather,hustle",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/415.png,30,30,42,30,42,70,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
416,vespiquen,"bug,flying","pressure,unnerve",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/416.png,70,80,102,80,102,40,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
417,pachirisu,electric,"run-away,pickup,volt-absorb",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/417.png,60,45,70,45,90,95,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
418,buizel,water,"swift-swim,water-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/418.png,55,65,35,60,30,85,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
419,floatzel,water,"swift-swim,water-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/419.png,85,105,55,85,50,115,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
420,cherubi,grass,chlorophyll,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/420.png,45,35,45,62,53,35,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
421,cherrim,grass,flower-gift,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/421.png,70,60,70,87,78,85,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
422,shellos,water,"sticky-hold,storm-drain,sand-force",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/422.png,76,48,48,57,62,34,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
423,gastrodon,"water,ground","sticky-hold,storm-drain,sand-force",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/423.png,111,83,68,92,82,39,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
424,ambipom,normal,"technician,pickup,skill-link",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/424.png,75,100,66,60,66,115,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
425,drifloon,"ghost,flying","aftermath,unburden,flare-boost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/425.png,90,50,34,60,44,70,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
426,drifblim,"ghost,flying","aftermath,unburden,flare-boost",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/426.png,150,80,44,90,54,80,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
427,buneary,normal,"run-away,klutz,limber",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/427.png,55,66,44,44,56,85,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
428,lopunny,normal,"cute-charm,klutz,limber",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/428.png,65,76,84,54,96,105,,TRUE,lopunny-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10088.png,"normal,fighting",scrappy,65,136,94,54,96,135,FALSE,,,,,,,,,,
429,mismagius,ghost,levitate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/429.png,60,60,60,105,105,105,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
430,honchkrow,"dark,flying","insomnia,super-luck,moxie",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/430.png,100,125,52,105,52,71,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
431,glameow,normal,"limber,own-tempo,keen-eye",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/431.png,49,55,42,42,37,85,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
432,purugly,normal,"thick-fat,own-tempo,defiant",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/432.png,71,82,64,64,59,112,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
433,chingling,psychic,levitate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/433.png,45,30,50,65,50,45,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
434,stunky,"poison,dark","stench,aftermath,keen-eye",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/434.png,63,63,47,41,41,74,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
435,skuntank,"poison,dark","stench,aftermath,keen-eye",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/435.png,103,93,67,71,61,84,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
436,bronzor,"steel,psychic","levitate,heatproof,heavy-metal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/436.png,57,24,86,24,86,23,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
437,bronzong,"steel,psychic","levitate,heatproof,heavy-metal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/437.png,67,89,116,79,116,33,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
438,bonsly,rock,"sturdy,rock-head,rattled",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/438.png,50,80,95,10,45,10,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
439,mime-jr,"psychic,fairy","soundproof,filter,technician",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/439.png,20,25,45,70,90,60,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
440,happiny,normal,"natural-cure,serene-grace,friend-guard",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/440.png,100,5,5,15,65,30,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
441,chatot,"normal,flying","keen-eye,tangled-feet,big-pecks",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/441.png,76,65,45,92,42,91,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
442,spiritomb,"ghost,dark","pressure,infiltrator",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/442.png,50,92,108,92,108,35,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
443,gible,"dragon,ground","sand-veil,rough-skin",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/443.png,58,70,45,40,45,42,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
444,gabite,"dragon,ground","sand-veil,rough-skin",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/444.png,68,90,65,50,55,82,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
445,garchomp,"dragon,ground","sand-veil,rough-skin",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/445.png,108,130,95,80,85,102,,TRUE,garchomp-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10058.png,"dragon,ground",sand-force,108,170,115,120,95,92,FALSE,,,,,,,,,,
446,munchlax,normal,"pickup,thick-fat,gluttony",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/446.png,135,85,40,40,85,5,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
447,riolu,fighting,"steadfast,inner-focus,prankster",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/447.png,40,70,40,35,40,60,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
448,lucario,"fighting,steel","steadfast,inner-focus,justified",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/448.png,70,110,70,115,70,90,,TRUE,lucario-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10059.png,"fighting,steel",adaptability,70,145,88,140,70,112,FALSE,,,,,,,,,,
449,hippopotas,ground,"sand-stream,sand-force",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/449.png,68,72,78,38,42,32,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
450,hippowdon,ground,"sand-stream,sand-force",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/450.png,108,112,118,68,72,47,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
451,skorupi,"poison,bug","battle-armor,sniper,keen-eye",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/451.png,40,50,90,30,55,65,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
452,drapion,"poison,dark","battle-armor,sniper,keen-eye",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/452.png,70,90,110,60,75,95,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
453,croagunk,"poison,fighting","anticipation,dry-skin,poison-touch",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/453.png,48,61,40,61,40,50,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
454,toxicroak,"poison,fighting","anticipation,dry-skin,poison-touch",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/454.png,83,106,65,86,65,85,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
455,carnivine,grass,levitate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/455.png,74,100,72,90,72,46,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
456,finneon,water,"swift-swim,storm-drain,water-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/456.png,49,49,56,49,61,66,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
457,lumineon,water,"swift-swim,storm-drain,water-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/457.png,69,69,76,69,86,91,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
458,mantyke,"water,flying","swift-swim,water-absorb,water-veil",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/458.png,45,20,50,60,120,50,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
459,snover,"grass,ice","snow-warning,soundproof",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/459.png,60,62,50,62,60,40,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
460,abomasnow,"grass,ice","snow-warning,soundproof",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/460.png,90,92,75,92,85,60,,TRUE,abomasnow-mega,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10060.png,"grass,ice",snow-warning,90,132,105,132,105,30,FALSE,,,,,,,,,,
461,weavile,"dark,ice","pressure,pickpocket",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/461.png,70,120,65,45,85,125,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
462,magnezone,"electric,steel","magnet-pull,sturdy,analytic",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/462.png,70,70,115,130,90,60,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
463,lickilicky,normal,"own-tempo,oblivious,cloud-nine",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/463.png,110,85,95,80,95,50,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
464,rhyperior,"ground,rock","lightning-rod,solid-rock,reckless",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/464.png,115,140,130,55,55,40,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
465,tangrowth,grass,"chlorophyll,leaf-guard,regenerator",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/465.png,100,100,125,110,50,50,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
466,electivire,electric,"motor-drive,vital-spirit",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/466.png,75,123,67,95,85,95,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
467,magmortar,fire,"flame-body,vital-spirit",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/467.png,75,95,67,125,95,83,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
468,togekiss,"fairy,flying","hustle,serene-grace,super-luck",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/468.png,85,50,95,120,115,80,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
469,yanmega,"bug,flying","speed-boost,tinted-lens,frisk",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/469.png,86,76,86,116,56,95,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
470,leafeon,grass,"leaf-guard,chlorophyll",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/470.png,65,110,130,60,65,95,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
471,glaceon,ice,"snow-cloak,ice-body",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/471.png,65,60,110,130,95,65,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
472,gliscor,"ground,flying","hyper-cutter,sand-veil,poison-heal",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/472.png,75,95,125,45,75,95,,FALSE,,,,,,,,,,,FALSE,,,,,,,,,,
